symbol,timestamp,open,high,low,close,volume,trade_count,vwap,date,sentiment
GOOGL,2024-04-24 04:00:00+00:00,157.49,159.565,157.165,159.13,22779112.0,324173.0,158.450007,2024-04-24,0.0
GOOGL,2024-04-25 04:00:00+00:00,151.33,156.49,150.87,156.0,57109730.0,724135.0,154.809773,2024-04-25,0.9
GOOGL,2024-04-26 04:00:00+00:00,174.37,174.71,169.65,171.95,64665299.0,731530.0,171.923005,2024-04-26,0.7
GOOGL,2024-04-29 04:00:00+00:00,169.058,169.55,165.21,166.15,45610024.0,520320.0,167.127286,2024-04-29,0.5
GOOGL,2024-04-30 04:00:00+00:00,165.612,168.1,162.6,162.78,33562861.0,393267.0,164.563974,2024-04-30,-0.5
GOOGL,2024-05-01 04:00:00+00:00,164.3,167.12,163.09,163.86,33493151.0,406392.0,164.913512,2024-05-01,0.5
GOOGL,2024-05-02 04:00:00+00:00,164.785,166.73,163.89,166.62,24294549.0,297229.0,165.670656,2024-05-02,-0.6
GOOGL,2024-05-03 04:00:00+00:00,167.56,167.96,163.05,167.24,34662432.0,429648.0,165.823144,2024-05-03,-0.6
GOOGL,2024-05-06 04:00:00+00:00,167.46,168.14,166.03,168.1,21871283.0,312884.0,167.207877,2024-05-06,0.7
GOOGL,2024-05-07 04:00:00+00:00,168.5,171.76,168.39,171.25,28039696.0,356112.0,170.737107,2024-05-07,0.5
GOOGL,2024-05-08 04:00:00+00:00,169.0,170.15,168.735,169.38,19586146.0,240078.0,169.538863,2024-05-08,0.2
GOOGL,2024-05-09 04:00:00+00:00,169.39,170.69,168.18,169.96,15346700.0,232396.0,169.267101,2024-05-09,-0.5
GOOGL,2024-05-10 04:00:00+00:00,168.025,169.85,166.19,168.65,29799931.0,397942.0,168.225396,2024-05-10,-0.5
GOOGL,2024-05-13 04:00:00+00:00,164.26,169.28,164.0,169.14,31327602.0,423075.0,166.744957,2024-05-13,-0.5
GOOGL,2024-05-14 04:00:00+00:00,169.77,171.25,168.8,170.34,25127138.0,322375.0,170.124905,2024-05-14,0.8
GOOGL,2024-05-15 04:00:00+00:00,170.63,172.65,170.51,172.51,26948370.0,340477.0,171.847054,2024-05-15,0.5
GOOGL,2024-05-16 04:00:00+00:00,173.29,175.115,172.69,174.18,27867947.0,319821.0,174.212654,2024-05-16,-0.3
GOOGL,2024-05-17 04:00:00+00:00,174.18,176.265,173.69,176.06,24479262.0,277992.0,175.63836,2024-05-17,0.5
GOOGL,2024-05-20 04:00:00+00:00,176.192,178.77,176.08,176.92,22554400.0,283641.0,177.258345,2024-05-20,0.8
GOOGL,2024-05-21 04:00:00+00:00,176.9,178.15,175.81,177.85,16806769.0,232102.0,177.468037,2024-05-21,0.5
GOOGL,2024-05-22 04:00:00+00:00,176.644,177.15,175.21,176.38,17880042.0,257741.0,176.027798,2024-05-22,0.2
GOOGL,2024-05-23 04:00:00+00:00,177.07,178.25,172.95,173.55,21024935.0,280336.0,174.723615,2024-05-23,-0.5
GOOGL,2024-05-24 04:00:00+00:00,174.98,175.77,173.65,174.99,16579438.0,235035.0,175.008156,2024-05-24,-0.5
GOOGL,2024-05-28 04:00:00+00:00,174.45,177.27,174.365,176.4,20572157.0,311501.0,176.041185,2024-05-28,0.1
GOOGL,2024-05-29 04:00:00+00:00,175.43,176.836,174.72,175.9,23388693.0,257399.0,176.056616,2024-05-29,0.5
GOOGL,2024-05-30 04:00:00+00:00,175.2,175.22,171.79,172.11,22958677.0,300626.0,172.82545,2024-05-30,0.8
GOOGL,2024-05-31 04:00:00+00:00,171.86,173.06,169.44,172.5,37638876.0,343450.0,171.731216,2024-05-31,0.3
GOOGL,2024-06-03 04:00:00+00:00,172.54,174.525,171.16,173.17,27459118.0,309997.0,172.712615,2024-06-03,0.3
GOOGL,2024-06-04 04:00:00+00:00,173.28,173.845,171.89,173.79,26879596.0,240142.0,173.151789,2024-06-04,0.2
GOOGL,2024-06-05 04:00:00+00:00,175.2,176.645,173.9339,175.41,22068519.0,305194.0,175.242145,2024-06-05,0.7
GOOGL,2024-06-06 04:00:00+00:00,175.895,177.15,175.75,176.73,23251013.0,271945.0,176.594093,2024-06-06,0.6
GOOGL,2024-06-07 04:00:00+00:00,177.05,177.87,174.3,174.46,19661399.0,255965.0,175.745272,2024-06-07,0.1
GOOGL,2024-06-10 04:00:00+00:00,174.97,177.06,172.76,175.01,23779218.0,362122.0,174.541329,2024-06-10,0.32
GOOGL,2024-06-11 04:00:00+00:00,176.22,176.84,173.7701,176.62,21540582.0,294403.0,175.48326,2024-06-11,0.5
GOOGL,2024-06-12 04:00:00+00:00,178.25,180.41,176.11,177.79,27864737.0,366700.0,177.805201,2024-06-12,0.1
GOOGL,2024-06-13 04:00:00+00:00,176.11,176.74,174.88,175.16,20913299.0,291616.0,175.690773,2024-06-13,0.3
GOOGL,2024-06-14 04:00:00+00:00,174.22,177.0623,174.15,176.79,18063555.0,235224.0,176.298823,2024-06-14,-0.6
GOOGL,2024-06-17 04:00:00+00:00,175.46,178.36,174.81,177.24,19618497.0,284595.0,176.644554,2024-06-17,0.3
GOOGL,2024-06-18 04:00:00+00:00,177.14,177.385,174.1042,175.09,21869857.0,321696.0,175.254318,2024-06-18,0.6
GOOGL,2024-06-20 04:00:00+00:00,175.37,177.29,174.99,176.3,20160085.0,305841.0,175.980197,2024-06-20,0.6
GOOGL,2024-06-21 04:00:00+00:00,177.0,180.85,176.61,179.63,58582743.0,422118.0,179.166696,2024-06-21,0.6
GOOGL,2024-06-24 04:00:00+00:00,180.16,180.89,178.67,179.22,18298012.0,309075.0,179.474766,2024-06-24,0.6
GOOGL,2024-06-25 04:00:00+00:00,179.62,184.29,179.42,184.03,23235589.0,322242.0,182.714281,2024-06-25,0.6
GOOGL,2024-06-26 04:00:00+00:00,182.63,184.51,182.48,183.88,19838972.0,284945.0,183.726647,2024-06-26,-0.2
GOOGL,2024-06-27 04:00:00+00:00,184.18,186.05,184.02,185.41,18848884.0,281443.0,185.201574,2024-06-27,0.2
GOOGL,2024-06-28 04:00:00+00:00,184.32,185.13,181.96,182.15,28914892.0,338517.0,183.063172,2024-06-28,-0.3
GOOGL,2024-07-01 04:00:00+00:00,183.03,183.88,181.3,182.99,16006128.0,281132.0,182.666665,2024-07-01,0.2
GOOGL,2024-07-02 04:00:00+00:00,182.05,185.57,181.56,185.24,17372485.0,248414.0,184.211644,2024-07-02,-0.5
GOOGL,2024-07-03 04:00:00+00:00,184.85,186.09,184.0,185.82,10242126.0,225534.0,185.391285,2024-07-03,0.1
GOOGL,2024-07-05 04:00:00+00:00,185.855,190.86,185.8,190.6,20967450.0,341295.0,189.825722,2024-07-05,0.7
GOOGL,2024-07-08 04:00:00+00:00,189.895,190.17,187.78,189.03,21035886.0,329804.0,188.972201,2024-07-08,0.2
GOOGL,2024-07-09 04:00:00+00:00,190.31,191.36,188.72,188.98,15141312.0,282781.0,189.642124,2024-07-09,0.2
GOOGL,2024-07-10 04:00:00+00:00,189.15,191.75,189.03,191.18,15952454.0,262866.0,190.731565,2024-07-10,0.1
GOOGL,2024-07-11 04:00:00+00:00,189.845,190.86,185.08,185.57,25625784.0,411474.0,186.710179,2024-07-11,0.1
GOOGL,2024-07-12 04:00:00+00:00,185.08,187.11,184.49,185.07,22898406.0,370733.0,185.590004,2024-07-12,-0.5
GOOGL,2024-07-15 04:00:00+00:00,184.92,188.24,184.92,186.53,16474043.0,325579.0,186.754298,2024-07-15,0.8
GOOGL,2024-07-16 04:00:00+00:00,187.36,188.68,183.3736,183.92,18290722.0,330943.0,184.925334,2024-07-16,0.5
GOOGL,2024-07-17 04:00:00+00:00,182.965,183.55,179.9,181.02,20734071.0,439794.0,181.142689,2024-07-17,0.1
GOOGL,2024-07-18 04:00:00+00:00,181.93,182.5,176.47,177.69,25315727.0,466137.0,178.09193,2024-07-18,-0.5
GOOGL,2024-07-19 04:00:00+00:00,178.88,180.29,177.13,177.66,18881885.0,325218.0,178.337112,2024-07-19,0.5
GOOGL,2024-07-22 04:00:00+00:00,180.59,182.7,180.23,181.67,24100345.0,375270.0,181.739108,2024-07-22,-0.5
GOOGL,2024-07-23 04:00:00+00:00,182.05,183.61,181.54,181.79,36352714.0,528118.0,182.564997,2024-07-23,0.1
GOOGL,2024-07-24 04:00:00+00:00,173.6,176.19,171.82,172.63,49585203.0,770621.0,173.43975,2024-07-24,-0.5
GOOGL,2024-07-25 04:00:00+00:00,172.52,173.42,167.19,167.28,44851973.0,712312.0,169.761783,2024-07-25,0.2
GOOGL,2024-07-26 04:00:00+00:00,167.15,168.09,164.06,167.0,41336886.0,596946.0,166.190376,2024-07-26,0.3
GOOGL,2024-07-29 04:00:00+00:00,168.83,170.43,167.99,169.53,20293822.0,327469.0,169.384544,2024-07-29,0.0
GOOGL,2024-07-30 04:00:00+00:00,170.24,171.2299,168.44,170.29,18959686.0,327934.0,169.972204,2024-07-30,0.5
GOOGL,2024-07-31 04:00:00+00:00,173.24,174.245,170.01,171.54,25729090.0,345903.0,171.585575,2024-07-31,0.5
GOOGL,2024-08-01 04:00:00+00:00,170.25,174.05,168.88,170.76,24531392.0,413336.0,171.056059,2024-08-01,0.0
GOOGL,2024-08-02 04:00:00+00:00,166.44,168.51,164.67,166.66,29130102.0,494021.0,166.166921,2024-08-02,-0.5
GOOGL,2024-08-05 04:00:00+00:00,155.5,164.43,154.93,159.25,53630673.0,947908.0,160.102848,2024-08-05,-1.0
GOOGL,2024-08-06 04:00:00+00:00,159.33,160.57,156.41,158.29,49004561.0,610681.0,158.590688,2024-08-06,-0.5
GOOGL,2024-08-07 04:00:00+00:00,161.25,162.98,158.47,158.94,25138573.0,437084.0,160.23064,2024-08-07,-0.5
GOOGL,2024-08-08 04:00:00+00:00,160.51,163.69,160.21,162.03,25578839.0,351853.0,162.32321,2024-08-08,-0.3
GOOGL,2024-08-09 04:00:00+00:00,160.01,163.79,159.06,163.67,28602285.0,381362.0,161.359504,2024-08-09,-0.5
GOOGL,2024-08-12 04:00:00+00:00,164.35,164.9,161.84,162.29,15895286.0,271755.0,162.897221,2024-08-12,0.7
GOOGL,2024-08-13 04:00:00+00:00,163.41,164.73,162.97,164.16,18551690.0,280745.0,163.92123,2024-08-13,-0.7
GOOGL,2024-08-14 04:00:00+00:00,162.4,163.22,157.71,160.37,40591126.0,516290.0,159.525787,2024-08-14,-0.5
GOOGL,2024-08-15 04:00:00+00:00,160.5,161.635,159.61,161.3,31524252.0,383965.0,160.830245,2024-08-15,0.2
GOOGL,2024-08-16 04:00:00+00:00,161.47,165.06,161.13,162.96,24208647.0,360419.0,163.283676,2024-08-16,0.5
GOOGL,2024-08-19 04:00:00+00:00,165.28,166.69,164.26,166.67,22416185.0,323388.0,165.77621,2024-08-19,0.3
GOOGL,2024-08-20 04:00:00+00:00,166.9,168.64,166.82,167.18,18341533.0,277233.0,167.587441,2024-08-20,0.6
GOOGL,2024-08-21 04:00:00+00:00,165.15,166.85,164.67,165.85,22901997.0,312962.0,165.790552,2024-08-21,0.2
GOOGL,2024-08-22 04:00:00+00:00,167.26,167.59,163.31,163.8,22493275.0,324776.0,164.772938,2024-08-22,0.5
GOOGL,2024-08-23 04:00:00+00:00,164.72,166.18,163.83,165.62,13955741.0,266190.0,165.218102,2024-08-23,0.0
GOOGL,2024-08-26 04:00:00+00:00,166.38,167.55,164.455,166.16,14190417.0,247950.0,165.938711,2024-08-26,-0.5
GOOGL,2024-08-27 04:00:00+00:00,165.835,166.4426,164.46,164.68,11821941.0,227941.0,165.354162,2024-08-27,-0.5
GOOGL,2024-08-28 04:00:00+00:00,165.035,165.6,161.5284,162.85,16407444.0,289246.0,162.792219,2024-08-28,-0.5
GOOGL,2024-08-29 04:00:00+00:00,164.31,165.97,160.25,161.78,19699767.0,347578.0,162.870397,2024-08-29,-0.5
GOOGL,2024-08-30 04:00:00+00:00,162.615,163.66,161.6925,163.38,22123811.0,277939.0,162.932321,2024-08-30,0.2
GOOGL,2024-09-03 04:00:00+00:00,161.72,161.85,156.48,157.36,38945301.0,498887.0,158.370698,2024-09-03,-0.5
GOOGL,2024-09-04 04:00:00+00:00,156.655,159.0,155.9616,156.45,19353759.0,367710.0,157.068308,2024-09-04,-0.5
GOOGL,2024-09-05 04:00:00+00:00,156.3,159.45,155.9805,157.24,18688747.0,328458.0,157.504612,2024-09-05,0.3
GOOGL,2024-09-06 04:00:00+00:00,157.3,157.83,150.55,150.92,37912130.0,521892.0,152.213601,2024-09-06,-0.5
GOOGL,2024-09-09 04:00:00+00:00,152.51,153.4,147.215,148.71,39260451.0,549274.0,149.280571,2024-09-09,0.1
GOOGL,2024-09-10 04:00:00+00:00,150.45,151.27,148.34,148.66,31118765.0,408215.0,149.441836,2024-09-10,-0.5
GOOGL,2024-09-11 04:00:00+00:00,149.92,151.5,147.52,151.16,29607693.0,419822.0,149.884943,2024-09-11,-0.5
GOOGL,2024-09-12 04:00:00+00:00,153.8,154.82,152.65,154.69,29695048.0,434119.0,154.033295,2024-09-12,-0.5
GOOGL,2024-09-13 04:00:00+00:00,155.43,158.38,155.21,157.46,29591152.0,392712.0,157.171602,2024-09-13,0.1
GOOGL,2024-09-16 04:00:00+00:00,157.31,158.25,156.6,158.06,18379775.0,317510.0,157.775444,2024-09-16,0.5
GOOGL,2024-09-17 04:00:00+00:00,159.02,160.55,158.375,159.32,20715612.0,314578.0,159.297372,2024-09-17,0.2
GOOGL,2024-09-18 04:00:00+00:00,159.86,160.5,158.595,159.81,23677315.0,390384.0,159.665189,2024-09-18,0.5
GOOGL,2024-09-19 04:00:00+00:00,163.71,163.79,161.34,162.14,26587733.0,361428.0,162.541346,2024-09-19,-0.5
GOOGL,2024-09-20 04:00:00+00:00,163.5,163.73,162.06,163.59,40896438.0,319691.0,163.324874,2024-09-20,-0.7
GOOGL,2024-09-23 04:00:00+00:00,164.35,165.49,161.67,161.85,24150852.0,311175.0,162.818732,2024-09-23,-0.5
GOOGL,2024-09-24 04:00:00+00:00,163.03,163.2158,160.69,162.29,23332147.0,273882.0,162.240302,2024-09-24,-0.5
GOOGL,2024-09-25 04:00:00+00:00,161.47,162.81,161.3,161.49,18869199.0,280359.0,161.861411,2024-09-25,0.5
GOOGL,2024-09-26 04:00:00+00:00,163.64,164.08,162.28,162.73,20319336.0,263392.0,162.938684,2024-09-26,0.5
GOOGL,2024-09-27 04:00:00+00:00,162.81,165.7,162.6261,163.95,21101307.0,292054.0,164.184361,2024-09-27,0.5
GOOGL,2024-09-30 04:00:00+00:00,163.32,166.15,163.26,165.85,20481303.0,291009.0,165.135743,2024-09-30,0.6
GOOGL,2024-10-01 04:00:00+00:00,167.685,169.16,164.58,166.99,28338123.0,409707.0,166.718446,2024-10-01,0.5
GOOGL,2024-10-02 04:00:00+00:00,166.42,167.52,164.73,165.86,17760179.0,284543.0,165.670691,2024-10-02,0.2
GOOGL,2024-10-03 04:00:00+00:00,164.41,166.64,163.923,165.86,15073101.0,246872.0,165.620823,2024-10-03,0.5
GOOGL,2024-10-04 04:00:00+00:00,168.06,168.23,165.48,167.06,19093724.0,276149.0,166.727538,2024-10-04,0.5
GOOGL,2024-10-07 04:00:00+00:00,167.72,168.48,162.75,162.98,22463140.0,325249.0,164.623972,2024-10-07,-0.7
GOOGL,2024-10-08 04:00:00+00:00,163.94,164.725,162.87,164.38,23072733.0,235550.0,163.831367,2024-10-08,0.1
GOOGL,2024-10-09 04:00:00+00:00,163.45,164.84,159.74,161.86,31181774.0,475082.0,161.639663,2024-10-09,-0.7
GOOGL,2024-10-10 04:00:00+00:00,160.87,163.07,160.395,162.08,14144068.0,255064.0,162.041994,2024-10-10,0.5
GOOGL,2024-10-11 04:00:00+00:00,162.13,163.9,161.235,163.24,15344251.0,250890.0,163.102159,2024-10-11,0.7
GOOGL,2024-10-14 04:00:00+00:00,163.64,166.226,163.4,164.96,19016141.0,251253.0,164.979056,2024-10-14,0.5
GOOGL,2024-10-15 04:00:00+00:00,165.785,167.68,164.625,165.46,20247195.0,320945.0,165.787034,2024-10-15,0.8
GOOGL,2024-10-16 04:00:00+00:00,164.53,165.8,163.74,165.16,16406030.0,240255.0,164.890676,2024-10-16,0.5
GOOGL,2024-10-17 04:00:00+00:00,165.73,166.37,162.76,162.93,21453395.0,326872.0,163.797483,2024-10-17,0.2
GOOGL,2024-10-18 04:00:00+00:00,163.19,164.71,163.08,163.42,19757661.0,259571.0,163.584437,2024-10-18,0.5
GOOGL,2024-10-21 04:00:00+00:00,162.95,164.5,162.62,164.07,20946455.0,253661.0,163.898711,2024-10-21,-0.5
GOOGL,2024-10-22 04:00:00+00:00,162.98,165.77,162.98,165.14,16568121.0,238533.0,164.829873,2024-10-22,0.5
GOOGL,2024-10-23 04:00:00+00:00,164.76,165.82,161.925,162.78,18280518.0,285297.0,163.107923,2024-10-23,0.3
GOOGL,2024-10-24 04:00:00+00:00,162.83,163.33,161.01,162.72,22412527.0,303088.0,162.469449,2024-10-24,0.2
GOOGL,2024-10-25 04:00:00+00:00,163.67,165.59,163.42,165.27,19828884.0,298665.0,164.963945,2024-10-25,0.5
GOOGL,2024-10-28 04:00:00+00:00,168.75,168.75,163.95,166.72,32138641.0,463018.0,166.722569,2024-10-28,0.5
GOOGL,2024-10-29 04:00:00+00:00,167.73,170.38,167.0896,169.68,42169025.0,583786.0,169.164762,2024-10-29,1.0
GOOGL,2024-10-30 04:00:00+00:00,180.68,182.02,174.0599,174.46,68890787.0,935794.0,178.221172,2024-10-30,0.8
GOOGL,2024-10-31 04:00:00+00:00,173.13,176.82,171.0,171.11,44768981.0,605352.0,172.94923,2024-10-31,-1.0
GOOGL,2024-11-01 04:00:00+00:00,170.07,172.32,168.88,171.29,31796477.0,432223.0,171.24021,2024-11-01,0.8
GOOGL,2024-11-04 05:00:00+00:00,169.93,170.73,168.011,169.24,21492744.0,324562.0,169.200659,2024-11-04,0.1
GOOGL,2024-11-05 05:00:00+00:00,169.43,170.53,168.84,169.74,18242050.0,248015.0,169.724803,2024-11-05,0.1
GOOGL,2024-11-06 05:00:00+00:00,173.8,176.94,173.5,176.51,33695538.0,488421.0,175.711766,2024-11-06,0.5
GOOGL,2024-11-07 05:00:00+00:00,177.41,181.08,177.19,180.75,25352939.0,395830.0,179.723174,2024-11-07,0.7
GOOGL,2024-11-08 05:00:00+00:00,180.645,180.9,178.08,178.35,22006182.0,322850.0,178.770279,2024-11-08,0.5
GOOGL,2024-11-11 05:00:00+00:00,178.58,180.545,178.47,180.35,17450354.0,254287.0,179.943157,2024-11-11,0.3
GOOGL,2024-11-12 05:00:00+00:00,179.82,182.49,179.39,181.62,25134905.0,301849.0,181.178418,2024-11-12,0.5
GOOGL,2024-11-13 05:00:00+00:00,180.46,180.96,178.54,178.88,23184003.0,282857.0,179.276343,2024-11-13,0.2
GOOGL,2024-11-14 05:00:00+00:00,178.28,178.82,174.3218,175.58,31007457.0,345251.0,175.712446,2024-11-14,-0.3
GOOGL,2024-11-15 05:00:00+00:00,173.73,174.14,171.22,172.49,32504649.0,347620.0,172.489078,2024-11-15,0.1
GOOGL,2024-11-18 05:00:00+00:00,173.42,175.438,172.9,175.3,20241897.0,256817.0,174.53374,2024-11-18,-1.0
GOOGL,2024-11-19 05:00:00+00:00,173.72,178.87,173.56,178.12,23750925.0,315071.0,177.056209,2024-11-19,0.8
GOOGL,2024-11-20 05:00:00+00:00,177.34,177.675,173.78,175.98,18988159.0,249879.0,175.511207,2024-11-20,-1.0
GOOGL,2024-11-21 05:00:00+00:00,173.9,174.13,163.7,167.63,59734379.0,832139.0,166.675879,2024-11-21,-0.8
GOOGL,2024-11-22 05:00:00+00:00,165.85,166.46,163.9,164.76,38604587.0,490822.0,165.067959,2024-11-22,-0.5
GOOGL,2024-11-25 05:00:00+00:00,166.09,168.63,165.6072,167.65,33135263.0,358441.0,167.525139,2024-11-25,0.1
GOOGL,2024-11-26 05:00:00+00:00,167.63,169.82,167.58,169.12,20486720.0,268773.0,168.935164,2024-11-26,-0.5
GOOGL,2024-11-27 05:00:00+00:00,169.0,169.4832,168.02,169.23,19266511.0,204928.0,169.121596,2024-11-27,0.0
GOOGL,2024-11-29 05:00:00+00:00,168.5,169.43,167.16,168.95,14257244.0,184272.0,168.673862,2024-11-29,-0.5
GOOGL,2024-12-02 05:00:00+00:00,168.765,172.075,168.57,171.49,23789084.0,273500.0,171.250689,2024-12-02,0.5
GOOGL,2024-12-03 05:00:00+00:00,171.49,172.68,170.85,171.34,22248705.0,240842.0,171.424342,2024-12-03,-0.5
GOOGL,2024-12-04 05:00:00+00:00,171.145,174.91,171.06,174.37,31615137.0,302782.0,173.887485,2024-12-04,0.2
GOOGL,2024-12-05 05:00:00+00:00,175.36,176.06,172.33,172.64,21356243.0,279424.0,173.564925,2024-12-05,0.2
GOOGL,2024-12-06 05:00:00+00:00,172.03,175.08,171.86,174.71,21462393.0,265162.0,174.402105,2024-12-06,0.3
GOOGL,2024-12-09 05:00:00+00:00,173.96,176.26,173.65,175.37,25389631.0,315848.0,175.217957,2024-12-09,0.8
GOOGL,2024-12-10 05:00:00+00:00,182.845,186.36,181.05,185.17,54813022.0,768708.0,184.126708,2024-12-10,0.7
GOOGL,2024-12-11 05:00:00+00:00,185.31,195.61,184.85,195.4,67894071.0,821975.0,192.909701,2024-12-11,1.0
GOOGL,2024-12-12 05:00:00+00:00,195.0,195.18,191.71,191.96,34817486.0,462229.0,193.432388,2024-12-12,0.1
GOOGL,2024-12-13 05:00:00+00:00,191.01,192.73,189.64,189.82,25143495.0,328990.0,190.877769,2024-12-13,0.5
GOOGL,2024-12-16 05:00:00+00:00,192.87,199.0,192.62,196.66,44934901.0,490169.0,196.647682,2024-12-16,0.8
GOOGL,2024-12-17 05:00:00+00:00,197.25,201.42,194.98,195.42,43504025.0,514813.0,197.091246,2024-12-17,0.7
GOOGL,2024-12-18 05:00:00+00:00,195.22,197.0,187.74,188.4,34166074.0,423247.0,191.475805,2024-12-18,0.1
GOOGL,2024-12-19 05:00:00+00:00,191.625,193.03,188.38,188.51,32265241.0,417946.0,190.018908,2024-12-19,0.4
GOOGL,2024-12-20 05:00:00+00:00,185.78,192.89,185.22,191.41,63462934.0,424231.0,190.200804,2024-12-20,0.7
GOOGL,2024-12-23 05:00:00+00:00,192.62,195.1,190.15,194.63,25675014.0,310992.0,193.585438,2024-12-23,0.2
GOOGL,2024-12-24 05:00:00+00:00,194.84,196.11,193.78,196.11,10403259.0,155818.0,195.502597,2024-12-24,0.1
GOOGL,2024-12-26 05:00:00+00:00,195.15,196.748,194.375,195.6,12057210.0,196317.0,195.804373,2024-12-26,-0.25
GOOGL,2024-12-27 05:00:00+00:00,194.95,195.32,190.65,192.76,18891362.0,284116.0,192.436699,2024-12-27,0.1
GOOGL,2024-12-30 05:00:00+00:00,189.8,192.55,189.12,191.24,14264659.0,255690.0,191.190386,2024-12-30,0.1
GOOGL,2024-12-31 05:00:00+00:00,191.075,191.96,188.51,189.3,17466919.0,239949.0,189.861911,2024-12-31,0.2
GOOGL,2025-01-02 05:00:00+00:00,190.65,192.0,187.5,189.43,20370828.0,328515.0,189.584668,2025-01-02,0.1
GOOGL,2025-01-03 05:00:00+00:00,191.37,193.21,189.975,191.79,18596159.0,261756.0,191.763913,2025-01-03,0.5
GOOGL,2025-01-06 05:00:00+00:00,193.98,198.2222,193.85,196.87,29563638.0,385128.0,196.73636,2025-01-06,0.6
GOOGL,2025-01-07 05:00:00+00:00,197.11,201.0,194.6,195.49,26487244.0,363663.0,197.04705,2025-01-07,0.5
GOOGL,2025-01-08 05:00:00+00:00,192.57,196.29,192.38,193.95,24864766.0,339162.0,194.351096,2025-01-08,-0.5
GOOGL,2025-01-10 05:00:00+00:00,194.295,196.52,190.31,192.04,26665206.0,379247.0,192.829352,2025-01-10,0.5
GOOGL,2025-01-13 05:00:00+00:00,190.07,191.18,187.36,191.01,21823699.0,299678.0,190.096289,2025-01-13,-0.5
GOOGL,2025-01-14 05:00:00+00:00,191.24,191.98,188.3082,189.66,17174854.0,236897.0,190.045694,2025-01-14,-0.5
GOOGL,2025-01-15 05:00:00+00:00,193.09,196.36,191.86,195.55,21775969.0,270843.0,194.800387,2025-01-15,0.0
GOOGL,2025-01-16 05:00:00+00:00,194.14,195.48,192.81,192.91,17815432.0,243139.0,193.887075,2025-01-16,0.5
GOOGL,2025-01-17 05:00:00+00:00,196.53,197.23,193.75,196.0,27735089.0,277088.0,195.950305,2025-01-17,-1.0
GOOGL,2025-01-21 05:00:00+00:00,199.07,202.29,197.87,198.05,29971292.0,440060.0,198.981318,2025-01-21,0.1
GOOGL,2025-01-22 05:00:00+00:00,199.06,200.48,197.53,198.37,26200617.0,343060.0,198.883706,2025-01-22,0.7
GOOGL,2025-01-23 05:00:00+00:00,198.14,200.3,195.2,197.98,26951357.0,332356.0,197.878928,2025-01-23,-0.5
GOOGL,2025-01-24 05:00:00+00:00,198.1,200.9,198.0,200.21,23877521.0,293405.0,199.783483,2025-01-24,0.5
GOOGL,2025-01-27 05:00:00+00:00,192.41,196.88,190.73,191.81,41728893.0,617250.0,192.975724,2025-01-27,-0.5
